time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
79.234,0.4181,0.4047,-0.0134,0.0,48.41997309206344
79.284,0.4181,0.4047,-0.0134,0.0,48.41997309206344
79.334,0.4183,0.4047,-0.0136,0.0,48.41549211182798
79.384,0.4186,0.4047,-0.0139,0.002,48.41549211182798
79.434,0.4186,0.4047,-0.0139,0.0,48.40838075319129
79.484,0.4188,0.4047,-0.0141,0.002,48.40717688412696
79.534,0.4189,0.4047,-0.0142,0.002,48.40717688412696
79.584,0.4189,0.4047,-0.0142,0.002,48.41615295591396
79.634,0.4192,0.4047,-0.0145,0.002,48.41615295591396
79.684,0.4194,0.4047,-0.0147,0.004,48.392551755318856
79.734,0.4194,0.4047,-0.0147,0.004,48.41822139999994
79.784,0.4198,0.4047,-0.0151,0.004,48.41822139999994
79.834,0.4199,0.4047,-0.0152,0.002,48.38892607957005
79.884,0.4199,0.4047,-0.0152,0.002,48.38892607957005
79.934,0.42,0.4047,-0.0153,0.002,48.40885045106373
79.984,0.4201,0.4047,-0.0154,0.002,48.40506289206345
80.034,0.4202,0.4047,-0.0155,0.002,48.40506289206345
80.086,0.4203,0.4047,-0.0156,0.002,48.40039591182798
80.135,0.4203,0.4047,-0.0156,0.002,48.40039591182798
80.185,0.4204,0.4047,-0.0157,0.002,48.40415365106373
80.236,0.4206,0.4047,-0.0159,0.002,48.39219808412696
80.285,0.4207,0.4047,-0.016,0.002,48.39219808412696
80.335,0.421,0.4047,-0.0163,0.002,48.38424982365602
80.385,0.4213,0.4047,-0.0166,0.002,48.38424982365602
80.435,0.4214,0.4047,-0.0167,0.002,48.38210880425507
80.485,0.4216,0.4047,-0.0169,0.002,48.38604768412696
80.535,0.4219,0.4047,-0.0172,0.0039,48.38604768412696
80.585,0.4221,0.4047,-0.0174,0.004,48.37242077957004
80.635,0.4221,0.4047,-0.0174,0.004,48.37242077957004
80.685,0.4222,0.4047,-0.0175,0.004,48.39213835106373
80.735,0.4224,0.4047,-0.0177,0.004,48.38006938412696
80.785,0.4227,0.4047,-0.018,0.004,48.38006938412696
80.835,0.4229,0.4047,-0.0182,0.004,48.36636807957005
80.885,0.4229,0.4047,-0.0182,0.004,48.36636807957005
80.935,0.4231,0.4047,-0.0184,0.004,48.38048190212752
80.985,0.4231,0.4047,-0.0184,0.004,48.38996099999994
81.035,0.4231,0.4047,-0.0184,0.002,48.38996099999994
81.085,0.4233,0.4047,-0.0186,0.004,48.377078511827975
81.135,0.4237,0.4047,-0.019,0.004,48.377078511827975
81.185,0.4237,0.4047,-0.019,0.004,48.36675938181793
81.235,0.4238,0.4047,-0.0191,0.002,48.36675938181793
81.285,0.4239,0.4047,-0.0192,0.002,48.372002911827984
81.335,0.4239,0.4047,-0.0192,0.002,48.372002911827984
81.385,0.4239,0.4047,-0.0192,0.0,48.38095079999996
81.435,0.4239,0.4047,-0.0192,0.0,48.38095079999996
81.485,0.424,0.4047,-0.0193,0.002,48.37408234545452
81.535,0.4244,0.4047,-0.0197,0.002,48.37408234545452
81.585,0.4244,0.4047,-0.0197,0.0,48.354490323656016
81.635,0.4244,0.4047,-0.0197,0.0,48.354490323656016
81.685,0.4245,0.4047,-0.0198,0.0,48.36861535106373
81.735,0.4245,0.4047,-0.0198,0.0,48.37268709999994
81.785,0.4245,0.4047,-0.0198,0.0,48.37268709999994
81.835,0.4245,0.4047,-0.0198,0.0,48.37084569999993
81.885,0.4245,0.4047,-0.0198,0.0,48.37084569999993
81.935,0.4245,0.4047,-0.0198,0.0,48.36898449999995
81.985,0.4246,0.4047,-0.0199,0.0,48.35959429206345
82.035,0.4246,0.4047,-0.0199,0.0,48.35959429206345
82.087,0.4246,0.4047,-0.0199,0.0,48.36568009999993
82.136,0.4246,0.4047,-0.0199,0.0,48.36568009999993
82.186,0.4246,0.4047,-0.0199,0.0,48.363809499999945
82.236,0.4246,0.4047,-0.0199,0.0,48.362555799999946
82.286,0.425,0.4047,-0.0203,0.0,48.362555799999946
82.336,0.425,0.4047,-0.0203,0.0,48.338362523656016
82.386,0.425,0.4047,-0.0203,0.0,48.338362523656016
82.436,0.425,0.4047,-0.0203,0.0,48.35763489999996
82.486,0.425,0.4047,-0.0203,0.0,48.35763489999996
82.536,0.425,0.4047,-0.0203,0.0,48.35574699999994
82.586,0.425,0.4047,-0.0203,0.0,48.35574699999994
82.636,0.425,0.4047,-0.0203,0.0,48.35383879999996
82.686,0.425,0.4047,-0.0203,0.0,48.35255989999995
82.736,0.425,0.4047,-0.0203,0.0,48.35255989999995
82.786,0.425,0.4047,-0.0203,0.0,48.35067199999994
82.836,0.425,0.4047,-0.0203,0.0,48.35067199999994
82.886,0.425,0.4047,-0.0203,0.0,48.34876379999996
82.936,0.425,0.4047,-0.0203,0.0,48.34876379999996
82.986,0.425,0.4047,-0.0203,0.0,48.34653079999995
83.036,0.425,0.4047,-0.0203,0.0,48.34653079999995
83.086,0.425,0.4047,-0.0203,0.0,48.34464289999993
83.136,0.4252,0.4047,-0.0205,0.0,48.34464289999993
83.186,0.4253,0.4047,-0.0206,0.0,48.32814053636344
83.236,0.4253,0.4047,-0.0206,0.0,48.32814053636344
83.286,0.4253,0.4047,-0.0206,0.0,48.33986109999994
83.336,0.4253,0.4047,-0.0206,0.0,48.33986109999994
83.386,0.4253,0.4047,-0.0206,0.0,48.33792469999996
83.436,0.4254,0.4047,-0.0207,0.0,48.33792469999996
83.486,0.4256,0.4047,-0.0209,0.0,48.32138933636366
83.536,0.4256,0.4047,-0.0209,0.0,48.32138933636366
83.586,0.4256,0.4047,-0.0209,0.0,48.33308199999993
83.636,0.4256,0.4047,-0.0209,0.0,48.33308199999993
83.686,0.4257,0.4047,-0.021,0.0,48.32602654545445
83.736,0.4257,0.4047,-0.021,0.0,48.32602654545445
83.786,0.4257,0.4047,-0.021,0.0,48.32861899999994
83.836,0.4257,0.4047,-0.021,0.0,48.32861899999994
83.886,0.4256,0.4047,-0.0209,0.0,48.332173548936176
83.936,0.4256,0.4047,-0.0209,0.0,48.32553769999996
83.986,0.4256,0.4047,-0.0209,0.0,48.32553769999996
84.036,0.4256,0.4047,-0.0209,0.0,48.32359399999994
84.088,0.4256,0.4047,-0.0209,0.0,48.32359399999994
84.137,0.4256,0.4047,-0.0209,0.0,48.32162939999996
84.187,0.4255,0.4047,-0.0208,0.0,48.32845550793645
84.237,0.4255,0.4047,-0.0208,0.0,48.32845550793645
84.287,0.4255,0.4047,-0.0208,0.0,48.31858459999994
84.337,0.4255,0.4047,-0.0208,0.0,48.31858459999994
84.387,0.4255,0.4047,-0.0208,0.0,48.31662939999996
84.437,0.4254,0.4047,-0.0207,0.0,48.32346180793645
84.487,0.4253,0.4047,-0.0206,0.0,48.32346180793645
84.537,0.4253,0.4047,-0.0206,0.0,48.31918584408592
84.587,0.4252,0.4047,-0.0205,0.0,48.31918584408592
84.637,0.4251,0.4047,-0.0204,0.0,48.3229301978724
84.687,0.4249,0.4047,-0.0202,-0.002,48.32729231587295
84.737,0.4248,0.4047,-0.0201,-0.002,48.32729231587295
84.787,0.4247,0.4047,-0.02,-0.002,48.32071198817189
84.837,0.4246,0.4047,-0.0199,-0.002,48.32071198817189
84.887,0.4246,0.4047,-0.0199,-0.002,48.31360784893618
84.937,0.4246,0.4047,-0.0199,-0.002,48.30703499999996
84.987,0.4245,0.4047,-0.0198,-0.002,48.30703499999996
85.037,0.4244,0.4047,-0.0197,-0.002,48.316355588171895
85.087,0.4244,0.4047,-0.0197,-0.002,48.316355588171895
85.137,0.4244,0.4047,-0.0197,-0.002,48.30375109999996
85.187,0.4244,0.4047,-0.0197,0.0,48.30250999999996
85.237,0.4243,0.4047,-0.0196,0.0,48.30250999999996
85.287,0.4243,0.4047,-0.0196,0.0,48.30626354408592
85.337,0.4242,0.4047,-0.0195,0.0,48.30626354408592
85.387,0.4235,0.4047,-0.0188,-0.002,48.34327319148971
85.437,0.4234,0.4047,-0.0187,-0.002,48.30767840793645
85.487,0.4234,0.4047,-0.0187,0.0,48.30767840793645
85.537,0.4234,0.4047,-0.0187,0.0,48.29800279999994
85.587,0.4231,0.4047,-0.0184,-0.002,48.29800279999994
85.637,0.4231,0.4047,-0.0184,-0.002,48.31283064680861
85.687,0.423,0.4047,-0.0183,-0.002,48.30385680793645
85.737,0.4229,0.4047,-0.0182,-0.002,48.30385680793645
85.787,0.4228,0.4047,-0.0181,-0.002,48.30538968817189
85.837,0.4227,0.4047,-0.018,-0.002,48.30538968817189
85.887,0.4226,0.4047,-0.0179,-0.002,48.3039926978724
85.937,0.4226,0.4047,-0.0179,-0.002,48.29222669999996
85.987,0.4225,0.4047,-0.0178,-0.002,48.29222669999996
86.037,0.422,0.4047,-0.0173,-0.002,48.324075864515805
86.089,0.4219,0.4047,-0.0172,-0.002,48.324075864515805
86.138,0.4218,0.4047,-0.0171,-0.002,48.3012486978724
86.188,0.4217,0.4047,-0.017,-0.002,48.29767590793645
86.238,0.4216,0.4047,-0.0169,-0.002,48.29767590793645
86.288,0.4216,0.4047,-0.0169,-0.002,48.29374404408592
86.338,0.4214,0.4047,-0.0167,-0.002,48.29374404408592
86.388,0.4213,0.4047,-0.0166,-0.002,48.30336474680861
86.438,0.4212,0.4047,-0.0165,-0.002,48.29450430793645
86.488,0.4212,0.4047,-0.0165,-0.002,48.29450430793645
86.538,0.421,0.4047,-0.0163,-0.002,48.296204588171896
86.588,0.421,0.4047,-0.0163,-0.002,48.296204588171896
86.638,0.421,0.4047,-0.0163,-0.002,48.28391969999996
86.688,0.4208,0.4047,-0.0161,-0.002,48.299178415872944
86.738,0.4208,0.4047,-0.0161,-0.002,48.299178415872944
86.788,0.4207,0.4047,-0.016,-0.002,48.28739374408592
86.838,0.4207,0.4047,-0.016,0.0,48.28739374408592
86.888,0.4204,0.4047,-0.0157,0.0,48.29709904680861
86.938,0.4203,0.4047,-0.0156,-0.002,48.28829530793645
86.988,0.4203,0.4047,-0.0156,0.0,48.28829530793645
87.038,0.4203,0.4047,-0.0156,0.0,48.27890799999994
87.088,0.4201,0.4047,-0.0154,-0.002,48.27890799999994
87.138,0.4201,0.4047,-0.0154,0.0,48.2884986978724
87.188,0.4199,0.4047,-0.0152,-0.002,48.29317581587294
87.238,0.4198,0.4047,-0.0151,-0.002,48.29317581587294
87.288,0.4197,0.4047,-0.015,-0.002,48.287060488171896
87.338,0.4197,0.4047,-0.015,-0.002,48.287060488171896
87.388,0.4194,0.4047,-0.0147,-0.002,48.29148344680861
87.438,0.4193,0.4047,-0.0146,-0.002,48.28274270793645
87.488,0.4193,0.4047,-0.0146,-0.002,48.28274270793645
87.538,0.4193,0.4047,-0.0146,-0.002,48.27344839999994
87.588,0.4192,0.4047,-0.0145,-0.002,48.27344839999994
87.638,0.419,0.4047,-0.0143,-0.002,48.28866164680861
87.688,0.4188,0.4047,-0.0141,-0.002,48.28808891587294
87.738,0.4188,0.4047,-0.0141,-0.002,48.28808891587294
87.788,0.4188,0.4047,-0.0141,-0.002,48.270904599999945
87.838,0.4187,0.4047,-0.014,-0.002,48.270904599999945
87.888,0.4185,0.4047,-0.0138,-0.002,48.28616484680861
87.938,0.4183,0.4047,-0.0136,-0.002,48.28562361587294
87.988,0.4182,0.4047,-0.0135,-0.002,48.28562361587294
88.038,0.4179,0.4047,-0.0132,-0.004,48.29082837634385
88.09,0.4177,0.4047,-0.013,-0.0038,48.29082837634385
88.139,0.4176,0.4047,-0.0129,-0.002,48.28214036363622
88.189,0.4174,0.4047,-0.0127,-0.0038,48.28214036363622
88.239,0.4174,0.4047,-0.0127,-0.0038,48.27834849787239
88.289,0.4173,0.4047,-0.0126,-0.0038,48.27834849787239
88.339,0.4173,0.4047,-0.0126,-0.002,48.27211474408591
88.389,0.4171,0.4047,-0.0124,-0.002,48.27211474408591
88.439,0.4171,0.4047,-0.0124,-0.002,48.27486530909096
88.489,0.417,0.4047,-0.0123,-0.002,48.27486530909096
88.539,0.4168,0.4047,-0.0121,-0.002,48.28137813225788
88.589,0.4165,0.4047,-0.0118,-0.002,48.28137813225788
88.639,0.416,0.4047,-0.0113,-0.002,48.30196973636338
88.689,0.4158,0.4047,-0.0111,-0.004,48.30196973636338
88.739,0.4156,0.4047,-0.0109,-0.004,48.28665809574482
88.789,0.4156,0.4047,-0.0109,-0.004,48.28665809574482
88.839,0.4153,0.4047,-0.0106,-0.004,48.28112473225787
88.889,0.4151,0.4047,-0.0104,-0.004,48.28061351587293
88.939,0.415,0.4047,-0.0103,-0.004,48.28061351587293
88.989,0.4147,0.4047,-0.01,-0.004,48.28587709574482
89.039,0.4145,0.4047,-0.0098,-0.004,48.28587709574482
89.089,0.4143,0.4047,-0.0096,-0.004,48.28601307634385
89.139,0.4143,0.4047,-0.0096,-0.004,48.28601307634385
89.189,0.4141,0.4047,-0.0094,-0.004,48.27296460909096
89.239,0.4138,0.4047,-0.0091,-0.004,48.27296460909096
89.289,0.4137,0.4047,-0.009,-0.004,48.28534207634385
89.339,0.4135,0.4047,-0.0088,-0.004,48.28534207634385
89.389,0.413,0.4047,-0.0083,-0.004,48.30169054255349
89.439,0.4128,0.4047,-0.0081,-0.004,48.28021921587294
89.489,0.4128,0.4047,-0.0081,-0.004,48.28021921587294
89.539,0.4126,0.4047,-0.0079,-0.004,48.2747641881719
89.589,0.4126,0.4047,-0.0079,-0.004,48.2747641881719
89.639,0.4121,0.4047,-0.0074,-0.004,48.290911644681046
89.689,0.4121,0.4047,-0.0074,-0.004,48.26384969999995
89.739,0.4116,0.4047,-0.0069,-0.004,48.26384969999995
89.789,0.4115,0.4047,-0.0068,-0.004,48.29667536451581
89.839,0.4111,0.4047,-0.0064,-0.004,48.29667536451581
89.889,0.411,0.4047,-0.0063,-0.002,48.28745157272709
89.939,0.4108,0.4047,-0.0061,-0.004,48.28745157272709
89.989,0.4106,0.4047,-0.0059,-0.004,48.28624629574482
90.039,0.4105,0.4047,-0.0058,-0.004,48.28624629574482
90.091,0.4105,0.4047,-0.0058,-0.002,48.270006644085925
90.14,0.4099,0.4047,-0.0052,-0.004,48.31312174761891
90.19,0.4096,0.4047,-0.0049,-0.004,48.31312174761891
90.24,0.4094,0.4047,-0.0047,-0.004,48.29265664468104
90.29,0.4094,0.4047,-0.0047,-0.004,48.29265664468104
90.34,0.4093,0.4047,-0.0046,-0.004,48.27120944408592
90.39,0.4092,0.4047,-0.0045,-0.002,48.27368610793644
90.44,0.4092,0.4047,-0.0045,-0.002,48.27368610793644
90.49,0.4086,0.4047,-0.0039,-0.002,48.29849789361726
90.54,0.4085,0.4047,-0.0038,-0.002,48.29849789361726
90.59,0.4083,0.4047,-0.0036,-0.002,48.28297723225788
90.64,0.4081,0.4047,-0.0034,-0.002,48.28290701587293
90.69,0.408,0.4047,-0.0033,-0.002,48.28290701587293
90.74,0.408,0.4047,-0.0033,-0.002,48.27224294893617
90.79,0.408,0.4047,-0.0033,-0.002,48.27224294893617
90.84,0.4077,0.4047,-0.003,-0.002,48.28337383225787
90.89,0.4076,0.4047,-0.0029,-0.002,48.27519860793644
90.94,0.4074,0.4047,-0.0027,-0.002,48.27519860793644
90.99,0.407,0.4047,-0.0023,-0.004,48.30016079361726
91.04,0.407,0.4047,-0.0023,-0.002,48.30016079361726
91.09,0.4067,0.4047,-0.002,-0.002,48.28478893225788
91.14,0.4066,0.4047,-0.0019,-0.002,48.27667670793644
91.19,0.4065,0.4047,-0.0018,-0.002,48.27667670793644
91.24,0.4063,0.4047,-0.0016,-0.004,48.2851472468086
91.29,0.4061,0.4047,-0.0014,-0.004,48.2851472468086
91.34,0.4061,0.4047,-0.0014,-0.004,48.280212288171896
91.39,0.4057,0.4047,-0.001,-0.004,48.30194263174592
91.44,0.4056,0.4047,-0.0009,-0.002,48.30194263174592
91.49,0.4052,0.4047,-0.0005,-0.004,48.29774534468103
91.54,0.4052,0.4047,-0.0005,-0.002,48.29774534468103
91.59,0.4049,0.4047,-0.0002,-0.004,48.28786003225788
91.64,0.4049,0.4047,-0.0002,-0.004,48.27171839999994
91.69,0.4049,0.4047,-0.0002,-0.002,48.27171839999994
91.74,0.4047,0.4047,0.0,-0.002,48.28275669787238
91.79,0.4045,0.4047,0.0002,-0.004,48.28275669787238
91.84,0.4045,0.4047,0.0002,-0.002,48.2832896881719
91.89,0.4043,0.4047,0.0004,-0.004,48.288835215872936
91.94,0.4042,0.4047,0.0005,-0.002,48.288835215872936
91.99,0.4035,0.4047,0.0012,-0.004,48.31722819148969
92.04,0.4034,0.4047,0.0013,-0.002,48.31722819148969
92.092,0.4034,0.4047,0.0013,-0.002,48.280372244085925
92.141,0.4031,0.4047,0.0016,-0.004,48.29950622380942
92.191,0.403,0.4047,0.0017,-0.002,48.29950622380942
92.241,0.4027,0.4047,0.002,-0.002,48.29796129574482
92.291,0.4025,0.4047,0.0022,-0.004,48.29796129574482
92.341,0.4023,0.4047,0.0024,-0.004,48.299213276343856
92.391,0.4022,0.4047,0.0025,-0.004,48.28600190793644
92.441,0.4021,0.4047,0.0026,-0.002,48.28600190793644
92.491,0.402,0.4047,0.0027,-0.002,48.28935749787237
92.541,0.4019,0.4047,0.0028,-0.002,48.28935749787237
92.591,0.4016,0.4047,0.0031,-0.002,48.30131287634386
92.641,0.4014,0.4047,0.0033,-0.004,48.29628841587294
92.691,0.4013,0.4047,0.0034,-0.002,48.29628841587294
92.741,0.4009,0.4047,0.0038,-0.002,48.30836834468104
92.791,0.4006,0.4047,0.0041,-0.002,48.30836834468104
92.841,0.4002,0.4047,0.0045,-0.004,48.321225508601785
92.891,0.4002,0.4047,0.0045,-0.004,48.28387459999994
92.941,0.4,0.4047,0.0047,-0.004,48.28387459999994
92.991,0.4,0.4047,0.0047,-0.004,48.29535469787238
93.041,0.3996,0.4047,0.0051,-0.004,48.29535469787238
93.091,0.3993,0.4047,0.0054,-0.006,48.32425300860179
93.141,0.3991,0.4047,0.0056,-0.006,48.30324441587293
93.191,0.3991,0.4047,0.0056,-0.004,48.30324441587293
93.241,0.399,0.4047,0.0057,-0.004,48.29342634893616
93.291,0.3989,0.4047,0.0058,-0.002,48.29342634893616
93.341,0.3988,0.4047,0.0059,-0.002,48.2998085881719
93.391,0.3985,0.4047,0.0062,-0.002,48.31385602380943
93.441,0.3983,0.4047,0.0064,-0.004,48.31385602380943
93.491,0.3983,0.4047,0.0064,-0.002,48.30168639787238
93.541,0.3981,0.4047,0.0066,-0.002,48.30168639787238
93.591,0.3979,0.4047,0.0068,-0.002,48.31398587634386
93.641,0.3978,0.4047,0.0069,-0.002,48.30105170793644
93.691,0.3977,0.4047,0.007,-0.002,48.30105170793644
93.741,0.3975,0.4047,0.0072,-0.004,48.310349446808594
93.791,0.3974,0.4047,0.0073,-0.004,48.310349446808594
93.842,0.3974,0.4047,0.0073,-0.002,48.30064724408592
93.891,0.3973,0.4047,0.0074,-0.002,48.30387360793644
93.941,0.3972,0.4047,0.0075,-0.002,48.30387360793644
93.991,0.3971,0.4047,0.0076,-0.002,48.30768979787238
94.041,0.3971,0.4047,0.0076,-0.002,48.30768979787238
94.093,0.397,0.4047,0.0077,-0.002,48.302677955963226
94.142,0.397,0.4047,0.0077,-0.002,48.302677955963226
94.192,0.397,0.4047,0.0077,-0.0019,48.298814599999936
94.242,0.3967,0.4047,0.008,-0.0019,48.298814599999936
94.292,0.3967,0.4047,0.008,-0.0019,48.31628763225788
94.342,0.3967,0.4047,0.008,0.0,48.30066259999994
94.392,0.3964,0.4047,0.0083,0.0,48.30066259999994
94.442,0.3964,0.4047,0.0083,0.0,48.3180002468086
94.492,0.3964,0.4047,0.0083,0.0,48.3180002468086
94.542,0.3964,0.4047,0.0083,0.0,48.30281469999994
94.592,0.3963,0.4047,0.0084,0.0,48.30281469999994
94.642,0.3962,0.4047,0.0085,0.0,48.313240609090805
94.692,0.3962,0.4047,0.0085,0.0,48.313240609090805
94.742,0.3961,0.4047,0.0086,0.0,48.31047724893616
94.792,0.3961,0.4047,0.0086,0.0,48.31047724893616
94.842,0.3958,0.4047,0.0089,0.0,48.3204896678898
94.892,0.3958,0.4047,0.0089,0.0,48.3204896678898
94.942,0.3956,0.4047,0.0091,-0.002,48.31862189787237
94.992,0.3956,0.4047,0.0091,-0.002,48.31862189787237
95.042,0.3955,0.4047,0.0092,-0.002,48.31441554408592
95.092,0.3955,0.4047,0.0092,0.0,48.31441554408592
95.142,0.3954,0.4047,0.0093,-0.002,48.314807654545376
95.192,0.3953,0.4047,0.0094,-0.002,48.314807654545376
95.242,0.3953,0.4047,0.0094,-0.002,48.31666494893616
95.292,0.395,0.4047,0.0097,-0.002,48.31666494893616
95.342,0.3949,0.4047,0.0098,-0.002,48.33156262385309
95.392,0.3947,0.4047,0.01,-0.002,48.33156262385309
95.442,0.3947,0.4047,0.01,-0.002,48.32519229787237
95.492,0.3945,0.4047,0.0102,-0.002,48.32519229787237
95.542,0.3944,0.4047,0.0103,-0.002,48.33224093225788
95.592,0.3942,0.4047,0.0105,-0.002,48.33304641587293
95.642,0.3942,0.4047,0.0105,-0.002,48.33304641587293
95.692,0.3942,0.4047,0.0105,-0.002,48.31816039999993
95.742,0.3942,0.4047,0.0105,-0.002,48.31816039999993
95.792,0.3941,0.4047,0.0106,-0.002,48.32472254408592
95.842,0.394,0.4047,0.0107,-0.002,48.32472254408592
95.892,0.3938,0.4047,0.0109,-0.002,48.33478156363624
95.942,0.3938,0.4047,0.0109,-0.002,48.33478156363624
95.992,0.3936,0.4047,0.0111,-0.002,48.33322689787237
96.042,0.3935,0.4047,0.0112,-0.002,48.33322689787237
96.094,0.3935,0.4047,0.0112,-0.002,48.32859655596323
96.143,0.3933,0.4047,0.0114,-0.002,48.32859655596323
96.193,0.3933,0.4047,0.0114,-0.002,48.33611929787237
96.243,0.3931,0.4047,0.0116,-0.002,48.33611929787237
96.293,0.393,0.4047,0.0117,-0.002,48.34329813225787
96.343,0.393,0.4047,0.0117,-0.002,48.32790619999994
96.393,0.393,0.4047,0.0117,-0.002,48.32790619999994
96.443,0.3927,0.4047,0.012,-0.002,48.34559164680859
96.493,0.3926,0.4047,0.0121,-0.002,48.34559164680859
96.543,0.3925,0.4047,0.0122,-0.002,48.3419214881719
96.593,0.3923,0.4047,0.0124,-0.002,48.34822301587293
96.643,0.3923,0.4047,0.0124,-0.002,48.34822301587293
96.693,0.392,0.4047,0.0127,-0.002,48.350101246808585
96.743,0.3918,0.4047,0.0129,-0.002,48.350101246808585
96.793,0.3917,0.4047,0.013,-0.002,48.35208183225787
96.843,0.3917,0.4047,0.013,-0.002,48.33677179999994
96.893,0.3916,0.4047,0.0131,-0.002,48.33677179999994
96.943,0.3915,0.4047,0.0132,-0.002,48.34905089787237
96.993,0.3915,0.4047,0.0132,-0.002,48.34905089787237
97.043,0.3912,0.4047,0.0135,-0.002,48.35639713225788
97.093,0.3911,0.4047,0.0136,-0.002,48.34926140793644
97.143,0.3908,0.4047,0.0139,-0.002,48.34926140793644
97.193,0.3908,0.4047,0.0139,-0.002,48.35918894680859
97.243,0.3907,0.4047,0.014,-0.002,48.35918894680859
97.293,0.3906,0.4047,0.0141,-0.002,48.3556954881719
97.343,0.3906,0.4047,0.0141,-0.002,48.34583109999994
97.393,0.3904,0.4047,0.0143,-0.002,48.34583109999994
97.443,0.3902,0.4047,0.0145,-0.002,48.36927069574481
97.493,0.3902,0.4047,0.0145,-0.002,48.36927069574481
97.543,0.3901,0.4047,0.0146,-0.002,48.35492824408592
97.593,0.3901,0.4047,0.0146,-0.002,48.35047169999994
97.643,0.39,0.4047,0.0147,-0.002,48.35047169999994
97.693,0.39,0.4047,0.0147,-0.002,48.35737264893615
97.743,0.3899,0.4047,0.0148,-0.002,48.35737264893615
97.793,0.3899,0.4047,0.0148,-0.002,48.35900624408592
97.843,0.3898,0.4047,0.0149,-0.002,48.36270510793644
97.893,0.3897,0.4047,0.015,-0.002,48.36270510793644
97.943,0.3897,0.4047,0.015,-0.002,48.36169774893615
97.993,0.3897,0.4047,0.015,0.0,48.36169774893615
98.043,0.3897,0.4047,0.015,0.0,48.357773599999945
98.095,0.3896,0.4047,0.0151,0.0,48.36686140793644
98.144,0.3896,0.4047,0.0151,0.0,48.36686140793644
98.194,0.3896,0.4047,0.0151,0.0,48.36034429999993
98.244,0.3894,0.4047,0.0153,0.0,48.36034429999993
98.294,0.3894,0.4047,0.0153,0.0,48.3729198881719
98.344,0.3894,0.4047,0.0153,0.0,48.36313109999995
98.394,0.3894,0.4047,0.0153,0.0,48.36313109999995
98.444,0.3893,0.4047,0.0154,0.0,48.37009784893616
98.494,0.3893,0.4047,0.0154,0.0,48.37009784893616
98.544,0.3892,0.4047,0.0155,0.0,48.37179654408592
98.594,0.3892,0.4047,0.0155,0.0,48.36739669999994
98.644,0.3892,0.4047,0.0155,0.0,48.36739669999994
98.694,0.3892,0.4047,0.0155,0.0,48.36885369999993
98.744,0.3892,0.4047,0.0155,0.0,48.36885369999993
98.794,0.3892,0.4047,0.0155,0.0,48.37029519999994
98.844,0.3892,0.4047,0.0155,0.0,48.37127169999994
98.894,0.389,0.4047,0.0157,0.0,48.37127169999994
98.944,0.389,0.4047,0.0157,0.0,48.38378579787237
98.994,0.389,0.4047,0.0157,0.0,48.38378579787237
99.044,0.389,0.4047,0.0157,0.0,48.37460759999994
99.094,0.3889,0.4047,0.0158,0.0,48.38373950793644
99.144,0.3889,0.4047,0.0158,0.0,48.38373950793644
99.194,0.3888,0.4047,0.0159,0.0,48.38281674893615
99.244,0.3887,0.4047,0.016,0.0,48.38281674893615
99.294,0.3887,0.4047,0.016,0.0,48.38456194408592
99.344,0.3887,0.4047,0.016,0.0,48.38019359999994
99.394,0.3886,0.4047,0.0161,0.0,48.38019359999994
99.444,0.3886,0.4047,0.0161,0.0,48.38722614893615
99.494,0.3886,0.4047,0.0161,0.0,48.38722614893615
99.544,0.3885,0.4047,0.0162,0.0,48.38898994408592
99.594,0.3884,0.4047,0.0163,-0.002,48.39277700793644
99.644,0.3884,0.4047,0.0163,0.0,48.39277700793644
99.694,0.3884,0.4047,0.0163,0.0,48.38637269999993
99.744,0.3883,0.4047,0.0164,0.0,48.38637269999993
99.794,0.3883,0.4047,0.0164,0.0,48.39347424408592
99.844,0.3883,0.4047,0.0164,0.0,48.38913109999994
99.894,0.3883,0.4047,0.0164,0.0,48.38913109999994
99.944,0.3883,0.4047,0.0164,0.0,48.39067269999993
99.994,0.3883,0.4047,0.0164,0.0,48.39067269999993
100.044,0.3881,0.4047,0.0166,0.0,48.4033691881719
100.096,0.3881,0.4047,0.0166,0.0,48.393662299999946
100.145,0.3881,0.4047,0.0166,0.0,48.393662299999946
100.195,0.3881,0.4047,0.0166,0.0,48.395222699999934
100.245,0.3881,0.4047,0.0166,0.0,48.395222699999934
100.295,0.388,0.4047,0.0167,0.0,48.40235214408592
100.345,0.3881,0.4047,0.0166,0.0,48.38988509206345
100.395,0.3881,0.4047,0.0166,0.0,48.38988509206345
100.445,0.3881,0.4047,0.0166,0.0,48.39938199999993
100.495,0.3881,0.4047,0.0166,0.0,48.39938199999993
100.545,0.3881,0.4047,0.0166,0.0,48.400925799999946
100.595,0.3881,0.4047,0.0166,0.0,48.401971599999946
100.645,0.3881,0.4047,0.0166,0.0,48.401971599999946
100.695,0.3881,0.4047,0.0166,0.0,48.40353199999993
100.745,0.3881,0.4047,0.0166,0.0,48.40353199999993
100.795,0.3881,0.4047,0.0166,0.0,48.40507579999994
100.845,0.3881,0.4047,0.0166,0.0,48.40612159999994
100.895,0.3882,0.4047,0.0165,0.0,48.40612159999994
100.945,0.3882,0.4047,0.0165,0.0,48.40215345106371
100.995,0.3883,0.4047,0.0164,0.0,48.40215345106371
101.045,0.3883,0.4047,0.0164,0.0,48.40447304403665
