time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
14.806,41.343,40.80211639404297,0.7597,0.2101,-7.482352941176471
14.856,41.245,40.80211639404297,0.7592,0.2101,-7.341176470588235
14.906,41.245,40.80211639404297,0.7578,0.2101,-7.341176470588235
14.956,41.074,40.80211639404297,0.7567,0.2101,-7.247058823529412
15.006,41.123,40.80211639404297,0.7554,0.2101,-7.247058823529412
15.056,40.611,40.80211639404297,0.7542,0.2101,-7.152941176470589
15.106,40.904,40.80211639404297,0.7534,0.2101,-7.2
15.156,41.197,40.80211639404297,0.7519,0.2101,-7.2
15.206,40.928,40.80211639404297,0.7496,0.2101,-7.105882352941176
15.256,40.586,40.80211639404297,0.749,0.2101,-7.105882352941176
15.306,40.855,42.3021125793457,0.7469,0.2101,-7.105882352941176
15.356,40.757,42.3021125793457,0.7458,0.2101,7.152941176470589
15.406,40.855,42.3021125793457,0.7444,0.2101,7.152941176470589
15.456,40.928,42.3021125793457,0.7425,0.2101,7.623529411764705
15.506,41.538,42.3021125793457,0.74,0.2101,7.623529411764705
15.556,41.563,42.3021125793457,0.7387,0.2101,7.576470588235294
15.606,41.954,42.3021125793457,0.7363,0.2101,7.341176470588235
15.656,42.711,42.3021125793457,0.7343,0.2101,7.341176470588235
15.706,42.466,42.3021125793457,0.7325,0.2101,7.2
15.756,43.126,42.3021125793457,0.7301,0.2101,7.2
15.806,43.346,42.3021125793457,0.7277,0.2101,-7.105882352941176
15.856,43.37,42.3021125793457,0.7252,0.2101,-7.3882352941176475
15.906,43.199,42.3021125793457,0.723,0.2101,-7.3882352941176475
15.956,43.297,42.3021125793457,0.7211,0.2101,-7.482352941176471
16.006,43.419,42.3021125793457,0.7186,0.2101,-7.482352941176471
16.058,43.101,42.3021125793457,0.7155,0.2101,-7.435294117647059
16.107,43.199,42.3021125793457,0.713,0.2101,-7.482352941176471
16.157,42.711,42.3021125793457,0.7102,0.2101,-7.482352941176471
16.207,41.148,42.3021125793457,0.7079,0.2101,-7.3882352941176475
16.257,42.54,42.3021125793457,0.7053,0.2101,-7.3882352941176475
16.307,42.442,40.80211639404297,0.7019,0.2101,7.482352941176471
16.357,42.613,40.80211639404297,0.6993,0.2101,7.482352941176471
16.407,42.857,40.80211639404297,0.6964,0.2101,-7.670588235294118
16.457,42.491,40.80211639404297,0.6936,0.2101,-7.670588235294118
16.507,42.613,40.80211639404297,0.6917,0.2101,-7.811764705882353
16.557,42.076,40.80211639404297,0.6884,0.2101,-7.7176470588235295
16.607,42.369,40.80211639404297,0.6855,0.2101,-7.7176470588235295
16.657,41.905,40.80211639404297,0.6823,0.2101,-7.529411764705882
16.707,41.88,40.80211639404297,0.6805,0.2101,-7.529411764705882
16.757,41.563,40.80211639404297,0.6769,0.2101,-7.482352941176471
16.807,41.807,40.80211639404297,0.6746,0.2101,-7.482352941176471
16.857,41.148,40.80211639404297,0.6717,0.2101,-7.341176470588235
16.907,41.465,40.80211639404297,0.669,0.2101,-7.341176470588235
16.957,41.294,40.80211639404297,0.6665,0.2101,-7.2
17.007,41.343,40.80211639404297,0.6643,0.2101,-7.2
17.057,41.197,40.80211639404297,0.6614,0.2101,-7.247058823529412
17.107,40.928,40.80211639404297,0.659,0.2101,-7.247058823529412
17.157,41.074,40.80211639404297,0.6567,0.2101,-7.2
17.207,40.684,40.80211639404297,0.6545,0.2101,-7.2
17.257,40.757,40.80211639404297,0.6525,0.2101,-7.152941176470589
17.307,40.952,39.3021125793457,0.6505,0.2101,7.105882352941176
17.357,40.952,39.3021125793457,0.6485,0.2101,7.105882352941176
17.407,41.245,39.3021125793457,0.6459,0.2101,-7.670588235294118
17.457,41.123,39.3021125793457,0.6445,0.2101,-7.670588235294118
17.507,41.074,39.3021125793457,0.6422,0.2101,-7.811764705882353
17.557,40.733,39.3021125793457,0.6402,0.2101,-7.811764705882353
17.607,40.147,39.3021125793457,0.6392,0.2101,-7.7176470588235295
17.657,40.464,39.3021125793457,0.6371,0.2101,-7.7176470588235295
17.707,40.537,39.3021125793457,0.6349,0.2101,-7.3882352941176475
17.757,40.0,39.3021125793457,0.6343,0.2101,-7.3882352941176475
17.807,38.12,39.3021125793457,0.6321,0.2101,-7.529411764705882
17.857,39.731,39.3021125793457,0.6306,0.2101,-7.341176470588235
17.907,39.756,39.3021125793457,0.6289,0.2101,-7.341176470588235
17.957,39.609,39.3021125793457,0.6263,0.2101,-7.2
